label,N,P,K,temperature,humidity,ph,rainfall
Rice,141.8535995996820,151.73580984503700,15.52774199855330,25.387403480272400,58.97312517854570,5.911300427186690,317.32083030567200
Rice,281.821595197167,40.99707796031270,130.4607161985370,22.253886525674000,72.04912153999350,6.286228982255230,260.3791597236270
Rice,104.83601647738800,10.17793613095430,52.17564820843060,26.2831574152552,61.68710548649690,6.452766417283820,348.13293413157800
Rice,129.06495052125200,41.28501558024710,107.2116210026270,26.03093644053280,67.83639815938920,5.614697745939200,205.4338063507060
Rice,102.059228833585,128.59115953665900,113.7755801765180,28.820937910112500,60.63004010261430,5.677278670018840,242.5621291343030
Rice,197.3660019504120,19.452100874366200,135.95480842728700,22.069938737841800,43.91587933447910,5.646464666114670,293.84755062903300
Rice,281.821595197167,40.99707796031270,130.4607161985370,23.44500845447380,72.04912153999350,5.514213193344700,226.34309192544000
Rice,247.47878947959400,179.93170533129800,52.31361090060150,25.982698079411600,84.84359834348680,6.483950060460480,189.08230441380200
Rice,247.47878947959400,179.93170533129800,52.31361090060150,22.64301565049620,84.84359834348680,6.254906984905050,190.50501424777600
Rice,164.29646009696700,36.984126749513300,30.92431933832580,28.906981540686500,63.32750846223740,6.371865631621570,225.80383359016100
Rice,128.98496859812000,47.70821828492410,104.69676918925400,26.25097132575950,44.83913274535810,6.474802530936180,255.35281625704400
Rice,83.39739899456370,143.78627733617600,37.01158175929820,28.314273923301700,36.44570053384620,5.919604312156460,171.9145504413340
Rice,280.84779366735900,183.25196394440400,45.14789338122540,22.007864547255000,37.11951780323560,5.633934650119850,228.3694267839980
Rice,110.54056112242500,198.6529225242850,148.23106142030600,28.3467694499295,49.1062231698642,6.030490762730410,314.9337168669400
Rice,133.69355454186400,44.843617729667400,79.87542673125750,22.04362028636600,37.77742629306370,5.910931018641890,260.95380297351200
Rice,144.47067163854100,78.30787394927550,138.6877216141650,24.716749931318000,69.91479405431170,6.272858718282840,265.53211752759300
Rice,69.5000264457025,63.12284757737890,181.36310531556300,26.143168941644800,88.45626022945720,5.860862873006720,234.16639802261400
Rice,135.64886373477100,139.58602635371100,55.032524631423400,29.97835679057430,31.799976116001400,6.15019566870528,217.58719925557800
Rice,201.2174794136790,79.67986175325960,46.861307895004200,23.982542785573800,37.05831083878220,6.152554124672340,321.1137618069700
Rice,73.52208006981640,59.2392765526014,55.394148018521300,29.10427289161420,62.44256883109280,6.149015315550490,346.09529837363000
Rice,8.038769892914790,133.78693700664700,138.44449937579800,28.976370449539500,49.7755171802408,6.20449061055164,264.27345523294900
Rice,164.29646009696700,36.984126749513300,30.92431933832580,22.875392545003800,63.32750846223740,6.306069946822810,312.6440315644740
Rice,36.86805967931970,106.08766847163600,136.86837081441600,28.420822588394400,82.92637037547000,5.519032913964800,250.05087035670900
Rice,143.5901961478110,57.040913951400900,5.304645857730360,25.425890784735200,84.58505643675670,5.954548848318910,167.12208157051800
Rice,278.0699894463510,29.56256956918190,133.89260191199300,22.932993221807800,35.82367982098380,6.472827227382240,224.5495910091140
Rice,104.83601647738800,10.17793613095430,52.17564820843060,27.22367496022720,61.68710548649690,6.265988677846040,308.5241868419440
Rice,19.42790420956630,139.09876219817200,111.11748648374200,27.65604387422300,81.03857858255050,5.791639162524590,330.4523586879260
Rice,151.29177992878400,51.39253010792360,23.30497113012100,26.793723118851400,77.37218611479270,5.716043554314240,280.8264744095310
Rice,70.636160613359,134.0363139316830,170.45722443789100,22.583419337868700,88.41175359620650,5.525387360015520,196.84399850716000
Rice,46.08406888619100,146.79751916397700,172.2297354259900,25.166708915464500,62.27442525227760,6.131203012255020,177.22880545525400
Rice,207.94330946603,38.96862353788580,37.91509427276890,25.608757896994500,60.4437663842844,6.495504515860660,227.14631293778400
Rice,77.64912532683010,178.1748281347490,146.33862694885700,22.238191062419800,76.17910396389750,5.901820331670280,188.64643912815100
Rice,77.9821622072161,191.6381696991940,95.98725398730890,26.918346970324400,69.29422693724390,5.907944854873530,285.79754854320100
Rice,13.275733884402600,109.17619106764900,62.1124180145421,25.64359045200530,55.26420108078380,5.813818847600400,159.2188174865660
Rice,123.27240449730000,46.386092593571800,139.12522275673900,25.84159691091990,30.831620697877500,6.131567473759260,176.76137149975500
Rice,263.43216418718700,4.978029453010000,24.68504604525080,22.35167092751940,80.31563918983150,6.2427098544459600,330.94014156859400
Rice,133.66232988581100,64.38938542125590,146.4545866379110,27.94482353822570,50.911524920841100,5.97814730834551,290.39004713002000
Rice,286.9901674265320,82.11135035671610,20.866107907042000,26.313985323439600,84.55051846145690,6.218614286761680,252.55593907298400
Rice,190.1038820692330,177.82848585317400,35.02650031404640,26.059648143259400,64.7976162203189,6.023298074776470,165.683142968686
Rice,83.17165399513850,15.81264263434000,114.47518254411600,27.643526751077700,82.16215321416480,6.302860621127790,259.25337114903700
Rice,83.39739899456370,143.78627733617600,37.01158175929820,22.692773602869200,36.44570053384620,6.1567879284893900,168.01801402326800
Rice,201.079743831697,76.25937107303210,8.582877540487230,29.29470341790320,30.16899040400520,5.7522110851761,245.1624751842140
Rice,184.3870547800080,99.65920169741370,28.262294858571000,26.85451896248860,63.40003455696310,6.2047908263391400,218.25446974178400
Rice,294.0465275916150,120.5987185850590,37.93926737572430,29.07108117500900,57.86015551947460,5.758407792270520,174.66436574632800
Rice,77.33419456065190,58.36950002680520,57.14282631944930,22.513224815343100,80.69587758857730,6.258578873392630,182.5563169468520
Rice,17.082535426996400,194.38344657018300,104.1774404264500,23.343726280641200,51.10360389988920,6.465857438839020,176.0386947122160
Rice,104.33006128831800,80.62112909742910,16.669121539621100,23.619691332529900,57.18927004061390,5.960473761428790,257.16842494981000
Rice,231.41697669758800,111.9975513020340,78.8114792164821,25.386416116765600,42.82072633435000,5.898278556746660,222.62698733899300
Rice,56.80445535335980,189.53690056037200,0.3282609466167760,27.87303928557990,47.57482319107710,5.684783123113630,332.2791597168750
Rice,43.34043731846770,160.17692559985700,60.02286532364030,22.789261044760200,68.86489320921200,6.420954919259340,311.53800705828800
Rice,237.02773765577200,157.01228714856100,192.9116207391480,29.20618279305250,36.7129688982726,5.7051769306099300,176.22897461214300
Rice,82.51572388312420,77.89100428150520,104.30118143407900,22.43025652208840,35.834816707977600,5.604771741072150,297.9682635441520
Rice,289.0106304418940,199.6979663320720,43.97842526755720,28.82586303764190,39.542360780579900,6.0240033656731100,259.59053171900200
Rice,129.06495052125200,41.28501558024710,107.2116210026270,25.448060200975600,67.83639815938920,5.718378218106910,235.74090461276900
Rice,119.60810815977900,118.09328035147300,188.83085424053500,24.81540518864810,77.53625414684010,5.6775021452790600,277.53198385101500
Rice,110.54056112242500,198.6529225242850,148.23106142030600,28.039702065950400,49.1062231698642,6.312101183873710,252.72626493971400
Rice,131.2097402841690,41.62386235275920,73.15216596973370,26.45208910870020,53.61312031769960,6.34604048371528,215.81816771832900
Rice,119.60810815977900,118.09328035147300,188.83085424053500,28.305676430658300,77.53625414684010,6.1991576317063100,265.23640031739600
Rice,238.93897656482800,38.79201206848420,117.9853763010980,22.276313509100800,76.39015914687380,5.73690368780397,176.19297780603300
Rice,237.33073366252900,11.317202619790600,103.42237550259300,23.160393418213800,39.933654595461100,5.77568724049612,303.50129256706300
Rice,101.53343667552000,3.1720892321563900,183.2245314440670,23.750945022719100,37.397817572285600,6.033569801652320,160.4669361821650
Rice,143.5901961478110,57.040913951400900,5.304645857730360,28.007291820430000,84.58505643675670,6.406579908069610,262.2280798346710
Rice,110.54056112242500,198.6529225242850,148.23106142030600,29.373339573237900,49.1062231698642,6.2293354553432400,245.33913650149800
Rice,158.625304851297,21.71403257312590,149.6971322278400,23.331136326697300,79.74074602745730,5.945496154313510,180.86437992605700
Rice,79.86967947993150,164.69564926288000,164.4996388513480,24.117007911461800,53.679815536608200,6.397730123038840,223.39134670211400
Rice,152.289562723372,51.86760755170400,72.11847700265550,27.298154578320400,49.88140917872620,6.4190904583536400,289.4667449260600
Rice,68.99057593037510,83.62527124436890,85.29273764918460,28.020186935466000,72.77895768770500,6.467821064508140,229.55384630838600
Rice,82.50722493323340,45.97795102938150,32.101873177310400,24.30831653922140,34.306766475011400,6.315442295437280,251.9377006313670
Rice,189.4082560110910,30.173595530890300,30.915257207109100,29.157545850674900,39.16231283509030,5.750711001261460,192.73776076978700
Rice,236.95251713293400,164.30665650321900,65.50980248341600,29.817901659460200,37.49764533527540,5.702933698304250,264.8371140167640
Rice,240.52074414510000,171.03514994838500,131.80824147505000,25.257837749682800,31.54887942328690,6.450954325521820,152.97208967117600
Rice,204.03615405294000,176.7784451285550,107.88081785106600,25.151421933622000,73.59385782159800,5.561248305515260,203.1024481689020
Rice,144.47067163854100,78.30787394927550,138.6877216141650,29.09578971540810,69.91479405431170,5.82313695242184,273.848378206983
Rice,6.740518921732180,111.84452322952000,156.0696174999380,22.543937177489800,76.14885625263060,6.432896116910210,237.3016285945650
Rice,96.78894467406780,51.430691662927200,4.6564749564275400,26.50383596188600,71.06421743748590,6.479404948116910,243.30704179649300
Rice,83.50603780331500,21.3854826103383,106.31078750736700,28.4233311578241,66.9937642154973,6.477528592503270,151.44465377969600
Rice,278.0699894463510,29.56256956918190,133.89260191199300,29.086302222418800,35.82367982098380,6.281091741613460,334.0209224960900
Rice,99.5383828909799,49.77564653140680,113.24642966707600,26.10344711745930,49.58724742425950,5.7696420979235300,330.7161851631800
Rice,285.9907073318370,130.0222608407100,88.60962407009630,25.086446339372500,31.080225077117400,6.0784344690898000,162.5055466484680
Rice,144.47067163854100,78.30787394927550,138.6877216141650,26.228688534438700,69.91479405431170,5.63652335959816,184.2470854178660
Rice,144.47067163854100,78.30787394927550,138.6877216141650,26.532482725798400,69.91479405431170,5.61118712630171,284.2579229483360
Rice,145.94401879258500,54.691146699517900,45.53559245303920,25.797729156924400,32.06955598677890,5.911406404881310,277.83972221400300
Rice,190.00613770114300,32.76444621297850,137.2067334904780,28.63416471852250,88.82056268251160,6.467961549097520,316.1037565556480
Rice,293.6351660305960,117.46588398240300,177.27942919033100,27.84170639683230,76.14306741774920,5.899911303220990,175.1319624002080
Rice,17.826692765207700,43.33118122191130,196.65194721036300,22.326585803970400,63.380650819568600,6.337034125445470,322.18213196420400
Rice,54.60448030228770,111.08838196227900,177.47562396456000,29.440146934696300,35.75134443786790,6.201792013481090,189.56959716541000
Rice,87.85409999192350,50.02399095200010,191.0743784249600,25.89108449622120,85.47631319723790,5.783403377642910,303.8467933358790
Rice,155.4972344266020,48.56380431503000,138.83623604431500,29.282275474178400,74.6260663424265,5.5153441711071200,169.46150687390200
Rice,47.570359807904300,87.93516231337160,180.5696057684780,23.64246649893760,49.96521269486840,5.564051708236670,152.5396976823210
Rice,86.49753493373990,175.95001267033200,75.33281469716500,29.048114693726700,64.58505939744260,6.365033521865230,283.7330987207940
Rice,110.54056112242500,198.6529225242850,148.23106142030600,24.683682953212600,49.1062231698642,5.844660296246120,208.2319158422170
Rice,54.60448030228770,111.08838196227900,177.47562396456000,29.54298117510480,35.75134443786790,6.115563827420070,188.42061804547800
Rice,188.8208569256770,106.59583422176800,145.5730890745290,23.09402827441230,43.61042458716480,5.582012852204970,183.92106872670800
Rice,275.41572665401100,128.99932259482100,71.36925909109630,25.25121823819990,71.55958120919870,5.53834466034613,325.7000590334450
Rice,133.3139211842310,38.272085504660100,130.233439556004,26.279486367808700,44.15428544582780,6.1763920943465100,184.04072457367200
Rice,77.33419456065190,58.36950002680520,57.14282631944930,24.282887109318100,80.69587758857730,6.366198268445930,283.7666237832470
Rice,54.60448030228770,111.08838196227900,177.47562396456000,24.212396706884800,35.75134443786790,5.922617502217110,322.66144434425100
Rice,133.3139211842310,38.272085504660100,130.233439556004,26.17776227438330,44.15428544582780,5.5361250188912300,181.65887263475900
Rice,110.38694581734700,128.75382628189300,85.06701683276270,26.920556934191800,45.861800731655200,6.4524850141875000,213.07710959056500
Rice,82.51572388312420,77.89100428150520,104.30118143407900,29.11050652058650,35.834816707977600,5.641442267473570,169.41747326930800
Rice,76.4085553934163,57.91776553552220,57.46306486057990,23.043563079684100,67.6787368596162,5.967236997007770,191.82097240781100
Rice,74.02626981511180,0.4639182046805910,7.344482065706190,22.124022087867100,35.21166894177190,6.103766842078290,296.76468250995800
Rice,294.0465275916150,120.5987185850590,37.93926737572430,24.37057472590540,57.86015551947460,6.393007655961850,306.36634041209400
Rice,281.99495881443900,120.93311377804000,197.7743496199240,27.31202763830260,33.31322748767860,6.028618617745760,218.06983123026400
